slug,slug_number,original_url,final_url,page_title,business_name,business_type,location_info,contact_info,services,specializations,business_description,operating_hours,pricing_info,redirect_info,widget_business_slug,page_structure,meta_data,business_indicators,error_indicators,content_quality,social_media,images_count,load_time,content_length,collected_at,error_type,error_message
MQ==,1,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,undefined,,IV Therapy/Wellness,"['89931', '83333', '63672', '93591', '99595', '78038', '29761', '99131', '88605', '33333']","{'phones': ['2147483647'], 'websites': ['http://www.w3.org/2000/svg', 'https://wsrv.nl/?url=undefined&amp', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://cdn.logr-ingest.com/logger', 'https://jsd-widget.atlassian.com/assets/embed.js']}",,,,,,Redirects to generic widget,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': True, 'has_location': False, 'script_count': 7, 'style_count': 10, 'image_count': 2, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",1,2,Medium,,2,4.08,31647,2025-06-24T22:38:25.781729,,
Mg==,2,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Mg==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Mg==,,,IV Therapy/Wellness,"['63672', '99595', '29761', '99131', '88605', '71689', '03836', '43550', '51254', '80192']","{'phones': ['2147483647'], 'websites': ['https://wsrv.nl/?url=&amp', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://cdn.logr-ingest.com/logger', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,9.91,33649,2025-06-24T22:38:35.922426,,
Mw==,3,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Mw==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Mw==,,,IV Therapy/Wellness,"['63672', '99595', '29761', '99131', '88605', '71689', '03836', '43550', '51254', '80192']","{'phones': ['2147483647'], 'websites': ['https://wsrv.nl/?url=&amp', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://cdn.logr-ingest.com/logger', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.0,33649,2025-06-24T22:38:37.150599,,
NA==,4,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NA==,,,IV Therapy/Wellness,"['63672', '99595', '29761', '99131', '88605', '71689', '03836', '43550', '51254', '80192']","{'phones': ['2147483647'], 'websites': ['https://wsrv.nl/?url=&amp', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://cdn.logr-ingest.com/logger', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,0.97,33649,2025-06-24T22:38:38.349577,,
NQ==,5,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NQ==,,,IV Therapy/Wellness,"['63672', '99595', '29761', '99131', '88605', '71689', '03836', '43550', '51254', '80192']","{'phones': ['2147483647'], 'websites': ['https://wsrv.nl/?url=&amp', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://cdn.logr-ingest.com/logger', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,2.61,33649,2025-06-24T22:38:41.182925,,
Ng==,6,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Ng==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Ng==,,,IV Therapy/Wellness,"['63672', '99595', '29761', '99131', '88605', '71689', '03836', '43550', '51254', '80192']","{'phones': ['2147483647'], 'websites': ['https://wsrv.nl/?url=&amp', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://cdn.logr-ingest.com/logger', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,2.3,33649,2025-06-24T22:38:43.707640,,
Nw==,7,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Nw==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Nw==,,,IV Therapy/Wellness,"['63672', '99595', '29761', '99131', '88605', '71689', '03836', '43550', '51254', '80192']","{'phones': ['2147483647'], 'websites': ['https://wsrv.nl/?url=&amp', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://cdn.logr-ingest.com/logger', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,2.99,33649,2025-06-24T22:38:46.915622,,
OA==,8,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/OA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,,,IV Therapy/Wellness,"['63672', '99595', '29761', '99131', '88605', '71689', '03836', '43550', '51254', '80192']","{'phones': ['2147483647'], 'websites': ['https://wsrv.nl/?url=&amp', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://cdn.logr-ingest.com/logger', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com']}",,,,,,Redirects to generic widget,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.32,33649,2025-06-24T22:38:48.606710,,
OQ==,9,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/OQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/OQ==,,,IV Therapy/Wellness,"['63672', '99595', '29761', '99131', '88605', '71689', '03836', '43550', '51254', '80192']","{'phones': ['2147483647'], 'websites': ['https://wsrv.nl/?url=&amp', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://cdn.logr-ingest.com/logger', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,2.22,33649,2025-06-24T22:38:51.063660,,
MTA=,10,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTA=,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTA=,,,IV Therapy/Wellness,"['63672', '99595', '29761', '99131', '88605', '71689', '03836', '43550', '51254', '80192']","{'phones': ['2147483647'], 'websites': ['https://wsrv.nl/?url=&amp', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://cdn.logr-ingest.com/logger', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://jsd-widget.atlassian.com']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.57,33649,2025-06-24T22:38:52.852706,,
